"","subno","loss","gain","response","condition","resp"
"15601","528",13,42,"accept","60.20",1
"15602","528",14,17,"reject","60.20",0
"15603","528",14,45,"reject","60.20",0
"15604","528",14,58,"accept","60.20",1
"15605","528",15,24,"accept","60.20",1
"15606","528",15,32,"accept","60.20",1
"15607","528",15,58,"accept","60.20",1
"15608","528",16,19,"accept","60.20",1
"15609","528",16,34,"accept","60.20",1
"15610","528",17,14,"reject","60.20",0
"15611","528",17,19,"reject","60.20",0
"15612","528",18,12,"accept","60.20",1
"15613","528",18,39,"accept","60.20",1
"15614","528",19,2,"reject","60.20",0
"15615","528",19,8,"reject","60.20",0
"15616","528",19,46,"accept","60.20",1
"15617","531",0,11,"accept","60.20",1
"15618","531",0,19,"accept","60.20",1
"15619","531",0,29,"accept","60.20",1
"15620","531",1,5,"accept","60.20",1
"15621","531",1,41,"accept","60.20",1
"15622","531",2,20,"accept","60.20",1
"15623","531",2,26,"accept","60.20",1
"15624","531",2,38,"accept","60.20",1
"15625","531",2,59,"accept","60.20",1
"15626","531",3,51,"accept","60.20",1
"15627","531",4,32,"accept","60.20",1
"15628","531",4,32,"accept","60.20",1
"15629","531",5,2,"reject","60.20",0
"15630","531",5,6,"accept","60.20",1
"15631","531",5,18,"accept","60.20",1
"15632","531",5,35,"accept","60.20",1
"15633","531",5,44,"accept","60.20",1
"15634","531",6,7,"accept","60.20",1
"15635","531",6,25,"accept","60.20",1
"15636","531",7,4,"reject","60.20",0
"15637","531",7,31,"accept","60.20",1
"15638","531",7,33,"accept","60.20",1
"15639","531",8,13,"accept","60.20",1
"15640","531",8,59,"accept","60.20",1
"15641","531",9,2,"reject","60.20",0
"15642","531",9,11,"reject","60.20",0
"15643","531",9,20,"accept","60.20",1
"15644","531",9,37,"accept","60.20",1
"15645","531",9,51,"accept","60.20",1
"15646","531",9,52,"accept","60.20",1
"15647","531",10,3,"reject","60.20",0
"15648","531",10,11,"reject","60.20",0
"15649","531",10,12,"reject","60.20",0
"15650","531",10,39,"accept","60.20",1
"15651","531",11,30,"accept","60.20",1
"15652","531",11,32,"accept","60.20",1
"15653","531",11,58,"accept","60.20",1
"15654","531",12,6,"reject","60.20",0
"15655","531",12,33,"accept","60.20",1
"15656","531",13,2,"reject","60.20",0
"15657","531",13,4,"reject","60.20",0
"15658","531",13,38,"accept","60.20",1
"15659","531",13,48,"accept","60.20",1
"15660","531",14,31,"accept","60.20",1
"15661","531",15,15,"reject","60.20",0
"15662","531",15,36,"accept","60.20",1
"15663","531",15,41,"accept","60.20",1
"15664","531",15,50,"accept","60.20",1
"15665","531",16,39,"accept","60.20",1
"15666","531",17,10,"accept","60.20",1
"15667","531",17,37,"accept","60.20",1
"15668","531",17,39,"accept","60.20",1
"15669","531",17,41,"accept","60.20",1
"15670","531",17,51,"accept","60.20",1
"15671","531",17,55,"accept","60.20",1
"15672","531",18,44,"accept","60.20",1
"15673","531",19,0,"reject","60.20",0
"15674","531",19,7,"reject","60.20",0
"15675","531",19,12,"reject","60.20",0
"15676","531",19,19,"reject","60.20",0
"15677","531",19,33,"accept","60.20",1
"15678","531",19,36,"accept","60.20",1
"15679","531",19,47,"accept","60.20",1
"15680","531",19,49,"accept","60.20",1
"15681","532",0,8,"accept","60.20",1
"15682","532",0,19,"accept","60.20",1
"15683","532",0,46,"accept","60.20",1
"15684","532",0,54,"accept","60.20",1
"15685","532",1,2,"reject","60.20",0
"15686","532",1,10,"accept","60.20",1
"15687","532",1,10,"accept","60.20",1
"15688","532",1,19,"accept","60.20",1
"15689","532",1,26,"accept","60.20",1
"15690","532",1,39,"accept","60.20",1
"15691","532",2,11,"accept","60.20",1
"15692","532",2,47,"accept","60.20",1
"15693","532",2,49,"accept","60.20",1
"15694","532",2,49,"accept","60.20",1
"15695","532",3,38,"accept","60.20",1
"15696","532",4,26,"accept","60.20",1
"15697","532",4,51,"accept","60.20",1
"15698","532",4,55,"accept","60.20",1
"15699","532",5,7,"reject","60.20",0
"15700","532",5,20,"accept","60.20",1
"15701","532",5,59,"accept","60.20",1
"15702","532",6,17,"accept","60.20",1
"15703","532",6,38,"accept","60.20",1
"15704","532",7,2,"reject","60.20",0
"15705","532",7,4,"reject","60.20",0
"15706","532",7,9,"reject","60.20",0
"15707","532",7,29,"accept","60.20",1
"15708","532",7,41,"accept","60.20",1
"15709","532",8,23,"accept","60.20",1
"15710","532",8,26,"accept","60.20",1
"15711","532",8,27,"accept","60.20",1
"15712","532",8,34,"accept","60.20",1
"15713","532",8,48,"accept","60.20",1
"15714","532",9,7,"reject","60.20",0
"15715","532",9,12,"accept","60.20",1
"15716","532",9,33,"accept","60.20",1
"15717","532",9,33,"accept","60.20",1
"15718","532",9,51,"accept","60.20",1
"15719","532",10,2,"reject","60.20",0
"15720","532",10,37,"accept","60.20",1
"15721","532",11,39,"accept","60.20",1
"15722","532",12,17,"reject","60.20",0
"15723","532",12,22,"accept","60.20",1
"15724","532",12,52,"accept","60.20",1
"15725","532",12,58,"accept","60.20",1
"15726","532",12,58,"accept","60.20",1
"15727","532",13,29,"accept","60.20",1
"15728","532",13,35,"accept","60.20",1
"15729","532",14,8,"reject","60.20",0
"15730","532",14,20,"accept","60.20",1
"15731","532",14,40,"accept","60.20",1
"15732","532",15,17,"reject","60.20",0
"15733","532",15,24,"accept","60.20",1
"15734","532",15,30,"accept","60.20",1
"15735","532",16,1,"reject","60.20",0
"15736","532",16,45,"accept","60.20",1
"15737","532",17,7,"reject","60.20",0
"15738","532",17,18,"reject","60.20",0
"15739","532",17,25,"accept","60.20",1
"15740","532",17,41,"accept","60.20",1
"15741","532",17,50,"accept","60.20",1
"15742","532",18,33,"accept","60.20",1
"15743","532",19,20,"reject","60.20",0
"15744","532",19,52,"accept","60.20",1
"15745","534",0,2,"accept","60.20",1
"15746","534",0,9,"accept","60.20",1
"15747","534",0,10,"accept","60.20",1
"15748","534",0,11,"accept","60.20",1
"15749","534",0,32,"accept","60.20",1
"15750","534",0,33,"accept","60.20",1
"15751","534",0,36,"accept","60.20",1
"15752","534",0,44,"accept","60.20",1
"15753","534",1,4,"reject","60.20",0
"15754","534",1,43,"accept","60.20",1
"15755","534",1,55,"accept","60.20",1
"15756","534",2,28,"accept","60.20",1
"15757","534",2,51,"accept","60.20",1
"15758","534",2,58,"accept","60.20",1
"15759","534",4,6,"reject","60.20",0
"15760","534",4,11,"accept","60.20",1
"15761","534",4,17,"accept","60.20",1
"15762","534",5,7,"reject","60.20",0
"15763","534",5,43,"accept","60.20",1
"15764","534",6,22,"reject","60.20",0
"15765","534",6,28,"accept","60.20",1
"15766","534",6,44,"accept","60.20",1
"15767","534",6,59,"accept","60.20",1
"15768","534",7,6,"reject","60.20",0
"15769","534",7,6,"reject","60.20",0
"15770","534",7,10,"reject","60.20",0
"15771","534",7,37,"accept","60.20",1
"15772","534",7,38,"reject","60.20",0
"15773","534",7,58,"accept","60.20",1
"15774","534",8,9,"reject","60.20",0
"15775","534",8,20,"reject","60.20",0
"15776","534",8,25,"reject","60.20",0
"15777","534",9,15,"reject","60.20",0
"15778","534",9,17,"reject","60.20",0
"15779","534",9,18,"reject","60.20",0
"15780","534",9,47,"accept","60.20",1
"15781","534",10,7,"reject","60.20",0
"15782","534",10,14,"reject","60.20",0
"15783","534",10,57,"accept","60.20",1
"15784","534",11,1,"reject","60.20",0
"15785","534",11,42,"accept","60.20",1
"15786","534",12,3,"reject","60.20",0
"15787","534",12,8,"reject","60.20",0
"15788","534",12,10,"reject","60.20",0
"15789","534",12,12,"reject","60.20",0
"15790","534",12,24,"reject","60.20",0
"15791","534",12,27,"reject","60.20",0
"15792","534",12,40,"reject","60.20",0
"15793","534",12,45,"accept","60.20",1
"15794","534",13,9,"reject","60.20",0
"15795","534",14,57,"accept","60.20",1
"15796","534",15,10,"reject","60.20",0
"15797","534",15,17,"reject","60.20",0
"15798","534",15,26,"reject","60.20",0
"15799","534",15,48,"reject","60.20",0
"15800","534",16,36,"reject","60.20",0
"15801","534",17,2,"reject","60.20",0
"15802","534",17,21,"reject","60.20",0
"15803","534",17,23,"reject","60.20",0
"15804","534",18,6,"reject","60.20",0
"15805","534",18,42,"accept","60.20",1
"15806","534",19,8,"reject","60.20",0
"15807","534",19,19,"reject","60.20",0
"15808","534",19,23,"reject","60.20",0
"15809","535",0,11,"accept","60.20",1
"15810","535",0,23,"accept","60.20",1
"15811","535",0,47,"accept","60.20",1
"15812","535",0,54,"accept","60.20",1
"15813","535",0,58,"accept","60.20",1
"15814","535",1,9,"accept","60.20",1
"15815","535",1,15,"accept","60.20",1
"15816","535",1,29,"accept","60.20",1
"15817","535",1,35,"accept","60.20",1
"15818","535",1,42,"accept","60.20",1
"15819","535",2,59,"accept","60.20",1
"15820","535",3,13,"accept","60.20",1
"15821","535",3,34,"accept","60.20",1
"15822","535",4,19,"accept","60.20",1
"15823","535",4,45,"accept","60.20",1
"15824","535",5,5,"reject","60.20",0
"15825","535",6,3,"reject","60.20",0
"15826","535",6,32,"accept","60.20",1
"15827","535",6,32,"accept","60.20",1
"15828","535",6,38,"accept","60.20",1
"15829","535",6,40,"accept","60.20",1
"15830","535",7,15,"accept","60.20",1
"15831","535",8,20,"accept","60.20",1
"15832","535",8,21,"accept","60.20",1
"15833","535",8,41,"accept","60.20",1
"15834","535",8,54,"accept","60.20",1
"15835","535",9,11,"accept","60.20",1
"15836","535",9,22,"accept","60.20",1
"15837","535",9,35,"accept","60.20",1
"15838","535",10,34,"accept","60.20",1
"15839","535",10,42,"accept","60.20",1
"15840","535",10,57,"accept","60.20",1
"15841","535",11,17,"reject","60.20",0
"15842","535",11,29,"accept","60.20",1
"15843","535",11,31,"accept","60.20",1
"15844","535",11,37,"accept","60.20",1
"15845","535",11,40,"accept","60.20",1
"15846","535",11,51,"accept","60.20",1
"15847","535",12,4,"reject","60.20",0
"15848","535",12,7,"reject","60.20",0
"15849","535",12,12,"reject","60.20",0
"15850","535",12,29,"accept","60.20",1
"15851","535",12,36,"accept","60.20",1
"15852","535",12,41,"accept","60.20",1
"15853","535",12,50,"accept","60.20",1
"15854","535",12,54,"accept","60.20",1
"15855","535",13,14,"reject","60.20",0
"15856","535",13,17,"reject","60.20",0
"15857","535",13,49,"accept","60.20",1
"15858","535",14,20,"reject","60.20",0
"15859","535",14,31,"accept","60.20",1
"15860","535",15,6,"reject","60.20",0
"15861","535",15,23,"reject","60.20",0
"15862","535",15,52,"accept","60.20",1
"15863","535",16,50,"accept","60.20",1
"15864","535",17,0,"reject","60.20",0
"15865","535",18,17,"reject","60.20",0
"15866","535",18,26,"accept","60.20",1
"15867","535",18,34,"reject","60.20",0
"15868","535",18,36,"accept","60.20",1
"15869","535",19,12,"reject","60.20",0
"15870","535",19,13,"reject","60.20",0
"15871","535",19,42,"accept","60.20",1
"15872","535",19,49,"accept","60.20",1
"15873","536",0,1,"accept","60.20",1
"15874","536",0,16,"accept","60.20",1
"15875","536",0,38,"reject","60.20",0
"15876","536",1,49,"reject","60.20",0
"15877","536",1,57,"reject","60.20",0
"15878","536",2,14,"accept","60.20",1
"15879","536",2,53,"reject","60.20",0
"15880","536",3,5,"accept","60.20",1
"15881","536",3,8,"accept","60.20",1
"15882","536",3,52,"reject","60.20",0
"15883","536",3,56,"reject","60.20",0
"15884","536",4,14,"reject","60.20",0
"15885","536",4,33,"reject","60.20",0
"15886","536",4,43,"accept","60.20",1
"15887","536",4,43,"reject","60.20",0
"15888","536",4,53,"accept","60.20",1
"15889","536",5,3,"reject","60.20",0
"15890","536",5,5,"accept","60.20",1
"15891","536",5,17,"reject","60.20",0
"15892","536",5,45,"reject","60.20",0
"15893","536",6,29,"accept","60.20",1
"15894","536",6,38,"reject","60.20",0
"15895","536",6,59,"reject","60.20",0
"15896","536",8,3,"reject","60.20",0
"15897","536",8,19,"accept","60.20",1
"15898","536",8,55,"reject","60.20",0
"15899","536",8,59,"reject","60.20",0
"15900","536",9,8,"reject","60.20",0
"15901","536",9,40,"reject","60.20",0
"15902","536",10,6,"accept","60.20",1
"15903","536",10,12,"accept","60.20",1
"15904","536",10,29,"accept","60.20",1
"15905","536",10,37,"accept","60.20",1
"15906","536",10,47,"reject","60.20",0
"15907","536",11,2,"reject","60.20",0
"15908","536",11,15,"accept","60.20",1
"15909","536",11,19,"accept","60.20",1
"15910","536",11,56,"reject","60.20",0
"15911","536",12,29,"accept","60.20",1
"15912","536",13,10,"accept","60.20",1
"15913","536",14,4,"reject","60.20",0
"15914","536",14,36,"reject","60.20",0
"15915","536",14,38,"reject","60.20",0
"15916","536",14,58,"accept","60.20",1
"15917","536",15,0,"reject","60.20",0
"15918","536",15,35,"accept","60.20",1
"15919","536",15,48,"accept","60.20",1
"15920","536",15,54,"accept","60.20",1
"15921","536",16,9,"reject","60.20",0
"15922","536",16,23,"accept","60.20",1
"15923","536",16,39,"accept","60.20",1
"15924","536",16,57,"accept","60.20",1
"15925","536",17,59,"accept","60.20",1
"15926","536",18,9,"reject","60.20",0
"15927","536",18,13,"reject","60.20",0
"15928","536",18,29,"accept","60.20",1
"15929","536",18,43,"accept","60.20",1
"15930","536",18,54,"accept","60.20",1
"15931","536",19,7,"reject","60.20",0
"15932","536",19,14,"reject","60.20",0
"15933","536",19,35,"accept","60.20",1
"15934","536",19,38,"accept","60.20",1
"15935","536",19,46,"accept","60.20",1
"15936","536",19,47,"accept","60.20",1
"15937","539",0,17,"accept","60.20",1
"15938","539",0,24,"accept","60.20",1
"15939","539",0,26,"accept","60.20",1
"15940","539",0,30,"accept","60.20",1
"15941","539",0,32,"accept","60.20",1
"15942","539",1,3,"accept","60.20",1
"15943","539",1,32,"accept","60.20",1
"15944","539",1,41,"accept","60.20",1
"15945","539",2,21,"accept","60.20",1
"15946","539",2,29,"accept","60.20",1
"15947","539",3,2,"reject","60.20",0
"15948","539",3,15,"accept","60.20",1
"15949","539",3,29,"accept","60.20",1
"15950","539",3,33,"accept","60.20",1
"15951","539",3,52,"accept","60.20",1
"15952","539",4,45,"accept","60.20",1
"15953","539",4,56,"accept","60.20",1
"15954","539",5,24,"accept","60.20",1
"15955","539",5,30,"accept","60.20",1
"15956","539",6,12,"accept","60.20",1
"15957","539",6,24,"accept","60.20",1
"15958","539",6,46,"accept","60.20",1
"15959","539",6,49,"accept","60.20",1
"15960","539",6,57,"accept","60.20",1
"15961","539",6,59,"accept","60.20",1
"15962","539",7,21,"accept","60.20",1
"15963","539",7,21,"accept","60.20",1
"15964","539",7,34,"accept","60.20",1
"15965","539",7,36,"accept","60.20",1
"15966","539",7,53,"accept","60.20",1
"15967","539",8,15,"accept","60.20",1
"15968","539",9,13,"reject","60.20",0
"15969","539",9,26,"accept","60.20",1
"15970","539",9,27,"accept","60.20",1
"15971","539",9,41,"accept","60.20",1
"15972","539",10,13,"reject","60.20",0
"15973","539",10,55,"accept","60.20",1
"15974","539",10,57,"accept","60.20",1
"15975","539",11,1,"reject","60.20",0
"15976","539",11,3,"reject","60.20",0
"15977","539",11,32,"accept","60.20",1
"15978","539",11,46,"accept","60.20",1
"15979","539",12,14,"reject","60.20",0
"15980","539",12,59,"accept","60.20",1
"15981","539",13,27,"accept","60.20",1
"15982","539",13,30,"accept","60.20",1
"15983","539",13,59,"accept","60.20",1
"15984","539",14,5,"reject","60.20",0
"15985","539",14,7,"reject","60.20",0
"15986","539",14,23,"accept","60.20",1
"15987","539",15,13,"reject","60.20",0
"15988","539",15,23,"reject","60.20",0
"15989","539",16,43,"accept","60.20",1
"15990","539",16,46,"accept","60.20",1
"15991","539",16,48,"accept","60.20",1
"15992","539",16,51,"accept","60.20",1
"15993","539",17,14,"reject","60.20",0
"15994","539",17,38,"accept","60.20",1
"15995","539",17,45,"accept","60.20",1
"15996","539",18,26,"reject","60.20",0
"15997","539",18,41,"accept","60.20",1
"15998","539",18,47,"accept","60.20",1
"15999","539",19,21,"reject","60.20",0
"16000","539",19,58,"accept","60.20",1
"16001","541",0,1,"accept","60.20",1
"16002","541",0,19,"accept","60.20",1
"16003","541",0,30,"accept","60.20",1
"16004","541",0,35,"accept","60.20",1
"16005","541",0,43,"accept","60.20",1
"16006","541",1,1,"reject","60.20",0
"16007","541",1,2,"accept","60.20",1
"16008","541",1,5,"accept","60.20",1
"16009","541",2,40,"accept","60.20",1
"16010","541",3,5,"accept","60.20",1
"16011","541",3,14,"accept","60.20",1
"16012","541",3,19,"accept","60.20",1
"16013","541",3,54,"accept","60.20",1
"16014","541",3,57,"accept","60.20",1
"16015","541",4,11,"accept","60.20",1
"16016","541",4,20,"accept","60.20",1
"16017","541",4,22,"accept","60.20",1
"16018","541",5,56,"accept","60.20",1
"16019","541",6,43,"accept","60.20",1
"16020","541",6,58,"accept","60.20",1
"16021","541",7,18,"accept","60.20",1
"16022","541",7,32,"accept","60.20",1
"16023","541",7,49,"accept","60.20",1
"16024","541",7,59,"accept","60.20",1
"16025","541",8,1,"reject","60.20",0
"16026","541",8,11,"accept","60.20",1
"16027","541",8,25,"accept","60.20",1
"16028","541",8,42,"accept","60.20",1
"16029","541",8,57,"accept","60.20",1
"16030","541",9,13,"accept","60.20",1
"16031","541",10,22,"accept","60.20",1
"16032","541",10,41,"accept","60.20",1
"16033","541",10,43,"accept","60.20",1
"16034","541",10,47,"accept","60.20",1
"16035","541",10,57,"accept","60.20",1
"16036","541",11,8,"reject","60.20",0
"16037","541",11,20,"accept","60.20",1
"16038","541",11,33,"accept","60.20",1
"16039","541",12,5,"accept","60.20",1
"16040","541",12,14,"accept","60.20",1
"16041","541",12,26,"accept","60.20",1
"16042","541",12,36,"accept","60.20",1
"16043","541",13,2,"reject","60.20",0
"16044","541",13,5,"reject","60.20",0
"16045","541",13,21,"accept","60.20",1
"16046","541",13,32,"accept","60.20",1
"16047","541",14,11,"reject","60.20",0
"16048","541",14,17,"accept","60.20",1
"16049","541",14,58,"accept","60.20",1
"16050","541",15,19,"accept","60.20",1
"16051","541",15,23,"accept","60.20",1
"16052","541",15,35,"accept","60.20",1
"16053","541",15,41,"accept","60.20",1
"16054","541",15,59,"accept","60.20",1
"16055","541",16,51,"accept","60.20",1
"16056","541",16,58,"accept","60.20",1
"16057","541",17,11,"accept","60.20",1
"16058","541",17,27,"accept","60.20",1
"16059","541",18,0,"reject","60.20",0
"16060","541",18,32,"accept","60.20",1
"16061","541",18,34,"accept","60.20",1
"16062","541",18,38,"accept","60.20",1
"16063","541",19,47,"accept","60.20",1
"16064","541",19,56,"accept","60.20",1
"16065","542",0,5,"accept","60.20",1
"16066","542",0,14,"accept","60.20",1
"16067","542",0,31,"accept","60.20",1
"16068","542",0,56,"accept","60.20",1
"16069","542",1,18,"accept","60.20",1
"16070","542",1,50,"accept","60.20",1
"16071","542",1,57,"accept","60.20",1
"16072","542",2,20,"accept","60.20",1
"16073","542",2,24,"accept","60.20",1
"16074","542",2,54,"reject","60.20",0
"16075","542",3,3,"reject","60.20",0
"16076","542",3,4,"accept","60.20",1
"16077","542",3,9,"accept","60.20",1
"16078","542",3,18,"accept","60.20",1
"16079","542",3,30,"accept","60.20",1
"16080","542",3,30,"accept","60.20",1
"16081","542",3,39,"accept","60.20",1
"16082","542",4,13,"reject","60.20",0
"16083","542",5,38,"accept","60.20",1
"16084","542",5,54,"accept","60.20",1
"16085","542",5,58,"accept","60.20",1
"16086","542",7,6,"reject","60.20",0
"16087","542",7,7,"reject","60.20",0
"16088","542",7,34,"accept","60.20",1
"16089","542",8,40,"accept","60.20",1
"16090","542",8,45,"accept","60.20",1
"16091","542",8,57,"accept","60.20",1
"16092","542",9,20,"accept","60.20",1
"16093","542",10,10,"reject","60.20",0
"16094","542",10,25,"accept","60.20",1
"16095","542",10,42,"accept","60.20",1
"16096","542",10,52,"accept","60.20",1
"16097","542",11,3,"reject","60.20",0
"16098","542",11,11,"reject","60.20",0
"16099","542",11,17,"reject","60.20",0
"16100","542",11,48,"accept","60.20",1
"16101","542",11,58,"accept","60.20",1
"16102","542",12,1,"reject","60.20",0
"16103","542",12,28,"accept","60.20",1
"16104","542",12,31,"reject","60.20",0
"16105","542",12,36,"reject","60.20",0
"16106","542",12,49,"reject","60.20",0
"16107","542",13,10,"reject","60.20",0
"16108","542",13,22,"reject","60.20",0
"16109","542",13,28,"reject","60.20",0
"16110","542",13,47,"reject","60.20",0
"16111","542",14,11,"reject","60.20",0
"16112","542",14,37,"reject","60.20",0
"16113","542",15,34,"accept","60.20",1
"16114","542",15,39,"accept","60.20",1
"16115","542",15,39,"accept","60.20",1
"16116","542",16,2,"reject","60.20",0
"16117","542",16,9,"reject","60.20",0
"16118","542",16,41,"accept","60.20",1
"16119","542",16,55,"accept","60.20",1
"16120","542",17,5,"reject","60.20",0
"16121","542",17,21,"reject","60.20",0
"16122","542",17,39,"reject","60.20",0
"16123","542",17,56,"accept","60.20",1
"16124","542",18,33,"accept","60.20",1
"16125","542",19,7,"reject","60.20",0
"16126","542",19,9,"reject","60.20",0
"16127","542",19,31,"reject","60.20",0
"16128","542",19,41,"accept","60.20",1
"16129","544",0,17,"accept","60.20",1
"16130","544",0,27,"accept","60.20",1
"16131","544",0,37,"accept","60.20",1
"16132","544",0,50,"accept","60.20",1
"16133","544",1,17,"accept","60.20",1
"16134","544",1,25,"accept","60.20",1
"16135","544",1,42,"accept","60.20",1
"16136","544",1,54,"accept","60.20",1
"16137","544",1,58,"accept","60.20",1
"16138","544",1,58,"accept","60.20",1
"16139","544",2,1,"reject","60.20",0
"16140","544",2,13,"accept","60.20",1
"16141","544",2,14,"accept","60.20",1
"16142","544",3,21,"accept","60.20",1
"16143","544",3,42,"accept","60.20",1
"16144","544",4,7,"reject","60.20",0
"16145","544",4,19,"accept","60.20",1
"16146","544",5,14,"reject","60.20",0
"16147","544",5,34,"accept","60.20",1
"16148","544",5,59,"accept","60.20",1
"16149","544",6,38,"accept","60.20",1
"16150","544",7,5,"reject","60.20",0
"16151","544",7,14,"reject","60.20",0
"16152","544",7,23,"reject","60.20",0
"16153","544",7,39,"accept","60.20",1
"16154","544",7,47,"accept","60.20",1
"16155","544",8,18,"reject","60.20",0
"16156","544",8,21,"accept","60.20",1
"16157","544",9,1,"reject","60.20",0
"16158","544",9,8,"reject","60.20",0
"16159","544",9,8,"reject","60.20",0
"16160","544",9,35,"accept","60.20",1
"16161","544",9,46,"accept","60.20",1
"16162","544",10,3,"reject","60.20",0
"16163","544",10,8,"reject","60.20",0
"16164","544",10,11,"reject","60.20",0
"16165","544",10,16,"reject","60.20",0
"16166","544",10,53,"accept","60.20",1
"16167","544",11,11,"reject","60.20",0
"16168","544",11,16,"reject","60.20",0
"16169","544",12,23,"reject","60.20",0
"16170","544",12,24,"reject","60.20",0
"16171","544",12,31,"accept","60.20",1
"16172","544",12,50,"accept","60.20",1
"16173","544",14,6,"reject","60.20",0
"16174","544",14,20,"reject","60.20",0
"16175","544",14,53,"reject","60.20",0
"16176","544",14,57,"accept","60.20",1
"16177","544",15,13,"reject","60.20",0
"16178","544",15,31,"reject","60.20",0
"16179","544",15,34,"accept","60.20",1
"16180","544",15,57,"reject","60.20",0
"16181","544",16,23,"reject","60.20",0
"16182","544",16,26,"accept","60.20",1
"16183","544",16,45,"accept","60.20",1
"16184","544",16,48,"accept","60.20",1
"16185","544",16,52,"reject","60.20",0
"16186","544",17,2,"reject","60.20",0
"16187","544",17,16,"accept","60.20",1
"16188","544",17,42,"accept","60.20",1
"16189","544",18,15,"reject","60.20",0
"16190","544",18,17,"reject","60.20",0
"16191","544",18,31,"reject","60.20",0
"16192","544",18,43,"reject","60.20",0
"16193","545",0,2,"accept","60.20",1
"16194","545",0,23,"accept","60.20",1
"16195","545",0,31,"accept","60.20",1
"16196","545",0,42,"accept","60.20",1
"16197","545",0,43,"accept","60.20",1
"16198","545",1,9,"accept","60.20",1
"16199","545",1,19,"accept","60.20",1
"16200","545",1,22,"accept","60.20",1
"16201","545",1,24,"accept","60.20",1
"16202","545",1,55,"accept","60.20",1
"16203","545",2,18,"accept","60.20",1
"16204","545",2,30,"accept","60.20",1
"16205","545",2,34,"accept","60.20",1
"16206","545",3,19,"accept","60.20",1
"16207","545",3,19,"accept","60.20",1
"16208","545",3,31,"reject","60.20",0
"16209","545",3,47,"accept","60.20",1
"16210","545",4,29,"accept","60.20",1
"16211","545",4,30,"accept","60.20",1
"16212","545",4,46,"accept","60.20",1
"16213","545",4,55,"accept","60.20",1
"16214","545",5,34,"accept","60.20",1
"16215","545",6,6,"reject","60.20",0
"16216","545",6,27,"accept","60.20",1
"16217","545",6,28,"accept","60.20",1
"16218","545",6,40,"accept","60.20",1
"16219","545",7,12,"accept","60.20",1
"16220","545",7,25,"accept","60.20",1
"16221","545",7,34,"accept","60.20",1
"16222","545",7,37,"accept","60.20",1
"16223","545",9,19,"accept","60.20",1
"16224","545",9,39,"accept","60.20",1
"16225","545",9,45,"accept","60.20",1
"16226","545",10,43,"accept","60.20",1
"16227","545",10,57,"accept","60.20",1
"16228","545",11,1,"reject","60.20",0
"16229","545",11,23,"reject","60.20",0
"16230","545",11,47,"reject","60.20",0
"16231","545",12,46,"reject","60.20",0
"16232","545",12,47,"accept","60.20",1
"16233","545",12,56,"reject","60.20",0
"16234","545",13,0,"reject","60.20",0
"16235","545",13,7,"reject","60.20",0
"16236","545",13,25,"reject","60.20",0
"16237","545",13,28,"reject","60.20",0
"16238","545",13,28,"reject","60.20",0
"16239","545",14,4,"reject","60.20",0
"16240","545",14,6,"reject","60.20",0
"16241","545",14,14,"reject","60.20",0
"16242","545",14,44,"reject","60.20",0
"16243","545",14,45,"reject","60.20",0
"16244","545",15,0,"reject","60.20",0
"16245","545",15,16,"reject","60.20",0
"16246","545",15,18,"reject","60.20",0
"16247","545",15,37,"reject","60.20",0
"16248","545",16,10,"reject","60.20",0
"16249","545",16,21,"reject","60.20",0
"16250","545",17,42,"reject","60.20",0
"16251","545",18,12,"reject","60.20",0
"16252","545",18,46,"accept","60.20",1
"16253","545",18,53,"reject","60.20",0
"16254","545",18,59,"reject","60.20",0
"16255","545",19,4,"reject","60.20",0
"16256","545",19,48,"reject","60.20",0
"16257","546",0,56,"accept","60.20",1
"16258","546",1,30,"accept","60.20",1
"16259","546",1,39,"accept","60.20",1
"16260","546",1,40,"accept","60.20",1
"16261","546",2,9,"accept","60.20",1
"16262","546",2,26,"accept","60.20",1
"16263","546",2,51,"accept","60.20",1
"16264","546",3,17,"accept","60.20",1
"16265","546",3,40,"accept","60.20",1
"16266","546",3,46,"accept","60.20",1
"16267","546",3,51,"accept","60.20",1
"16268","546",3,56,"accept","60.20",1
"16269","546",4,1,"reject","60.20",0
"16270","546",4,5,"accept","60.20",1
"16271","546",4,12,"accept","60.20",1
"16272","546",5,42,"accept","60.20",1
"16273","546",5,46,"accept","60.20",1
"16274","546",5,51,"accept","60.20",1
"16275","546",5,55,"accept","60.20",1
"16276","546",6,16,"accept","60.20",1
"16277","546",6,24,"accept","60.20",1
"16278","546",6,50,"accept","60.20",1
"16279","546",6,59,"accept","60.20",1
"16280","546",7,34,"accept","60.20",1
"16281","546",8,17,"accept","60.20",1
"16282","546",8,37,"accept","60.20",1
"16283","546",9,41,"accept","60.20",1
"16284","546",9,51,"accept","60.20",1
"16285","546",9,59,"accept","60.20",1
"16286","546",10,35,"accept","60.20",1
"16287","546",11,8,"reject","60.20",0
"16288","546",11,31,"accept","60.20",1
"16289","546",11,35,"accept","60.20",1
"16290","546",12,0,"reject","60.20",0
"16291","546",12,10,"reject","60.20",0
"16292","546",12,14,"accept","60.20",1
"16293","546",12,19,"accept","60.20",1
"16294","546",12,26,"accept","60.20",1
"16295","546",12,49,"accept","60.20",1
"16296","546",13,9,"reject","60.20",0
"16297","546",13,21,"accept","60.20",1
"16298","546",13,30,"accept","60.20",1
"16299","546",13,40,"accept","60.20",1
